Comments,Comment_ID,Reply_Count,Like_Count,Date,VidId,user_ID,Sentiment,DateOnly
"Man, great video! I'm starting on data science and this hands on project explanation was super helpfull!",UgwbPWOst_9SQ0xbOch4AaABAg,1,2,2020-07-17 18:04:00+00:00,I3FBJdiExcg,user_1807,Positive,2020-07-17
Is it possible to do these in R?,UgyXFdTHRq4KFLOC9Mt4AaABAg,1,1,2020-07-17 17:31:02+00:00,8igH8qZafpo,user_5266,Neutral,2020-07-17
"It was a very insightful explanation of this project, really liked it.

And, at cell [5] if you execute training.describe(include = ""all""), it will also give you the values which appear the most for every categorical variable. Which I think can be really helpful.",UgzPpwCOqsSahat1bNt4AaABAg,1,2,2020-07-17 17:24:25+00:00,I3FBJdiExcg,user_186,Positive,2020-07-17
"""Thank GOD"" 🙏🏾, and thank you very much for your support and time 😉 I am using recycling (aluminum cans and plastic bottles) I know there's several nuggets to be expressed 🙄 but I don't have a clue on how to express this information to a website 🤔 Do you have ANY ideas or suggestions 😐 Let me know 👍🏿",UgyhdxupToLJYjc3_3B4AaABAg,5,16,2020-07-17 17:13:41+00:00,4OZip0cgOho,user_1915,Positive,2020-07-17
This was much needed... Thank you very much!!l,Ugxr5jUyl-A_ckPqKv14AaABAg,1,1,2020-07-17 17:06:59+00:00,I3FBJdiExcg,user_2691,Positive,2020-07-17
"Thank Ken Jee 
For spending your time during this lockdown for educating youngsters like us",UgydozTOxnmvH1Nk91l4AaABAg,1,15,2020-07-17 17:06:10+00:00,I3FBJdiExcg,user_3092,Neutral,2020-07-17
"Hi ken Great Video, I just completed your 7 part data science from beginning series. I am a beginner in data science and your video helped me a lot. Thanks 😊",UgzOphxB9YnjSYmh_Td4AaABAg,1,2,2020-07-17 17:05:45+00:00,I3FBJdiExcg,user_4041,Positive,2020-07-17
Thank You  Ken for providing this video...your new subscriber from India...🧡✌,UgwQf4qo11Pn6H11wY14AaABAg,3,1,2020-07-17 17:00:14+00:00,I3FBJdiExcg,user_2496,Positive,2020-07-17
"Hi Ken... This is really very informative, for me as a newbie in DS. Glad to see that as comfortable as you are using the lambda instead of RegEx with this one to clean up data, yet had to google how to drop a column. :)  I thought that was very cool that you didn't edit it out and makes me feel better. Very encouraging... keep up! Thanks a lot for sharing.",UgwaIK84jBqMnloT6fR4AaABAg,1,1,2020-07-17 16:58:42+00:00,fhi4dOhmW-g,user_3751,Positive,2020-07-17
Nice insights Ken Jee. In fact I remember working with this dataset in my early days of ML :),Ugz3JExTNRP4eQoFQSV4AaABAg,1,8,2020-07-17 16:55:42+00:00,I3FBJdiExcg,user_1189,Positive,2020-07-17
"Thanks Ken, I was waiting for this video , Good Luck",UgzhVw6RnmxZcbUSbwl4AaABAg,1,1,2020-07-17 16:50:11+00:00,I3FBJdiExcg,user_1510,Positive,2020-07-17
Learned something new - VotingClassifier!,UgwRqTVbhao1aXy_jNB4AaABAg,3,5,2020-07-17 16:44:35+00:00,I3FBJdiExcg,user_1906,Positive,2020-07-17
Thanks!,UgyziXRXAqaDVQcaKDR4AaABAg,1,1,2020-07-17 16:38:04+00:00,I3FBJdiExcg,user_5162,Positive,2020-07-17
"Keep up with great the work you've been doing in this channel ken, really helping us beginners.",Ugx3e2MMGTDM2TnTo-x4AaABAg,1,7,2020-07-17 16:34:14+00:00,I3FBJdiExcg,user_896,Positive,2020-07-17
👍,UgxaoZOU5kbJ4OzLSGZ4AaABAg,1,1,2020-07-17 16:28:59+00:00,I3FBJdiExcg,user_3911,Neutral,2020-07-17
"Hi Ken, Please create a separate play list for kaggle videos. 🙂",UgzpEggZOM8kuCiG0014AaABAg,1,4,2020-07-17 16:28:43+00:00,I3FBJdiExcg,user_1802,Neutral,2020-07-17
"Thanks a lot Sir, this help me a lot to clear my doubts.",Ugxwp_qa-yyK8KxWuW94AaABAg,1,1,2020-07-17 16:25:57+00:00,I3FBJdiExcg,user_4405,Positive,2020-07-17
"Ken, Great video and great initiative! Sounds like fun, I also haven't done a Kaggle submission yet, will follow your path and do one soon.",UgxqvoDjM2Av0C9Frqh4AaABAg,3,9,2020-07-17 16:24:06+00:00,I3FBJdiExcg,user_1178,Positive,2020-07-17
Thanks! I will try to do this alongside your video! :D,UgyaGKy-qGGEbPVj0lp4AaABAg,1,1,2020-07-17 16:19:39+00:00,I3FBJdiExcg,user_5042,Positive,2020-07-17
Thank you Ken! Doing this first thing in the morning tomorrow!,UgxmyKIsN5JJhMpCSw14AaABAg,2,6,2020-07-17 16:05:49+00:00,I3FBJdiExcg,user_624,Positive,2020-07-17
Just the notification I was waiting for thanks man 👍,UgygnZAzehZkwgBM-0x4AaABAg,1,1,2020-07-17 16:04:43+00:00,I3FBJdiExcg,user_985,Positive,2020-07-17
"Thanks for watching! Feel free to upvote the kaggle notebook if you found it helpful! 
Kaggle notebook: https://www.kaggle.com/kenjee/titanic-project-example
My Kaggle Profile: https://www.kaggle.com/kenjee
Try watching my kaggle project from scratch series next! https://www.youtube.com/watch?v=r-DR9HBaipU&ab_channel=KenJee",UgzGlDEv5d-2owS6-zJ4AaABAg,1,27,2020-07-17 16:00:42+00:00,I3FBJdiExcg,user_2385,Positive,2020-07-17
I would pay money to see that Brazilian jiu-jitsu match!,Ugw9ZN-NfyyqVVWpJtF4AaABAg,1,3,2020-07-17 14:55:54+00:00,hO_YKK_0Qck,user_2762,Neutral,2020-07-17
Very helpful video.  Straightforward and very-informative. Thanks for making this.,UgxuPLP1IRczITZhLVN4AaABAg,1,1,2020-07-17 14:45:57+00:00,1aXk2RViq3c,user_5796,Positive,2020-07-17
"Learning how to learn and breakdown information was one of the best skills I obtained from my academic experience. Oddly, learning data science has been more rewarding thus far, mostly because of being self-reliant on myself and becoming independent. Not having a syllabus and everything planned/laid out in front of you is a skill in itself. It is great to be able to obtain the skills regardless of background as long as you put the work in. This means a lot to me as someone who was a first-gen student, and college isn't always attainable or even the right path. Now to advocate for internet accessibility across the U.S. and also the globe. Thank you both for the informative interview. I will be journaling my progress at the end of the day... we all could use some confidence and motivation.",UgzTrIoK-oKRX_bDpqN4AaABAg,2,3,2020-07-17 13:35:10+00:00,hO_YKK_0Qck,user_2107,Positive,2020-07-17
"hello ken sir,
I am having a consulting firm in india for a costing and taxtion work... i have team for the same, I want to start now in new field of data science  as my firm is set and these is really good analytical field which i will like to work on.
I find your videos really interesting and showing the way ahead . I want to make you my mentor.
Thanks & Regards,
Deepali (India)",Ugy_zdAzBEzzxm8X2zJ4AaABAg,2,1,2020-07-17 13:23:30+00:00,MpF9HENQjDo,user_5179,Positive,2020-07-17
"Good video 👍
 I wonder if it's possible to get a remote internship or job in usa or europe and how to get it",UgwgHUseu9Etd-aPYB14AaABAg,1,1,2020-07-17 13:12:50+00:00,Ip50cXvpWY4,user_3554,Positive,2020-07-17
Subscribed.,UgyNRtIrGdThDMjUDfl4AaABAg,1,1,2020-07-17 12:06:22+00:00,4OZip0cgOho,user_1481,Neutral,2020-07-17
My goal this week is to finish a project on EDA for a FIFA dataset and learn about Ensemble Technique.,Ugwq8wwvzhrl0Gej6MR4AaABAg,4,76,2020-07-17 10:56:02+00:00,4OZip0cgOho,user_1643,Neutral,2020-07-17
Super video. Super inspiring. Only wished that the background music was more calm. :(,Ugz4wGRwXHYlS0vCdQR4AaABAg,1,1,2020-07-17 07:17:03+00:00,hO_YKK_0Qck,user_1423,Positive,2020-07-17
켄지 짱!,UgwG8q05ddlOgmiASyZ4AaABAg,0,3,2020-07-17 05:00:44+00:00,zGlJ-QndG8E,user_5849,Neutral,2020-07-17
"Abandoned video at .38. 
Want to know why? Read. 🤨


Visit video to get a quick subject and topic list of math required for data science

Video suggests article to read on topic. 

Stop video, video article.

Offers link to coursera course on topic.

Visit coursera course.

Spend 15 BLOODY minutes trying to find the cost of certification.
Do not find it, give up search frustrated.

Return here to leave comment. 

Abdandon watching the rest of the video! 

Conjure up images of wanting to punch the wall in frustration on time wasted with results still unfound.

Comment done. 

Now 30 minutes later, I still need a list of subjects and topics.",UgzApda5NPDCOebbUGt4AaABAg,1,0,2020-07-17 04:24:46+00:00,zSwM5uVeylU,user_235,Negative,2020-07-17
"Hey Ken, great video as always! I have been looking for a specific dataset where I can do a project using clustering and classification. I have been having trouble finding a good one on Kaggle and GitHub, do you have any specific datasets that you recommend  (beginner/intermediate level)? Thank you so much again for the content, your channel has been my main source of guidance on my data science journey, I couldn't do it without you!",UgyO2MVZnJsK1ju1Ypt4AaABAg,1,1,2020-07-17 00:59:00+00:00,hO_YKK_0Qck,user_2633,Positive,2020-07-17
"""In the short term progress disappoints but in the long run it surprises."" Love it. @53'30""",UgzQoEsCWFtpK3R5EFJ4AaABAg,2,20,2020-07-16 23:46:27+00:00,hO_YKK_0Qck,user_2674,Positive,2020-07-16
thank you for your videos!  Very useful content. 🙏,UgwKE7MkCNvcePLS0Xh4AaABAg,1,1,2020-07-16 22:42:30+00:00,Ip50cXvpWY4,user_5832,Positive,2020-07-16
Your channel is really helping lives in my school. I'm from Nigeria and most of us get into this machine learning thing self taught and your channel has given a lot of insights to this thing and for that I want to say a big THANK YOU! 🖤,Ugzhb22A7OeMYJwPYQF4AaABAg,10,10,2020-07-16 22:30:47+00:00,hO_YKK_0Qck,user_385,Positive,2020-07-16
Sir I really enjoyed this interview and one thing I notice unique from your other videos and that is your energy your energy was so high interviewing denial and i loved that very much.,Ugxf5BkMGyz9ceavrMR4AaABAg,1,2,2020-07-16 20:49:22+00:00,hO_YKK_0Qck,user_3048,Positive,2020-07-16
I am currently working on a data science project and was thinking of wrapping it up in a simple Django site. (more work than Flask but I think worth the effort) Do you usually make APIs out of projects? Does it sometimes come full circle as a full web app? I'm trying to stand out as an applicant.,UgwOwi-ErGs011yfaON4AaABAg,1,1,2020-07-16 19:37:42+00:00,nUOh_lDMHOU,user_5015,Positive,2020-07-16
"Ken Jee,
I’m about to start my senior year of college and I’m majoring in physics and math, and I’m starting to get really interested in data science. I’m currently working a research internship in medical physics, and I’m using python with numpy, pandas, etc. to analyze how the accuracy of CT scanners changes from week to week. Even though this internship hasn’t had me use any physics so far, I’ve found the analysis very interesting. I would really like to get a job in data science without going to graduate school. What would you recommend that I do in the next year while I finish up college to best prepare me to land a job? I go to Texas A&M, so we have a huge network, but I don’t know where to start (other than using the kaggle courses). I’ve tried looking at job postings and it seems like all the jobs require a masters degree and/or 4+ years of experience. Thank you!",UgzEzir5Wx4wY_td3dp4AaABAg,1,2,2020-07-16 18:13:27+00:00,Q9FjwzKFPuM,user_2178,Positive,2020-07-16
I am from digital marketing now  I am migrating to data science is it need to learn statistics??,UgwtljFCSmfb_qDkpGR4AaABAg,1,1,2020-07-16 18:12:00+00:00,Ip50cXvpWY4,user_4515,Neutral,2020-07-16
great advice~,Ugy-G0WHxoYJwN_pwdJ4AaABAg,1,1,2020-07-16 16:49:49+00:00,4OZip0cgOho,user_795,Positive,2020-07-16
I would love a channel like what this guy has made but more specialized in Football (European) rather than American Sports,UgzzyqHUl8SYY7sjPvZ4AaABAg,2,1,2020-07-16 16:02:16+00:00,SLC5sPZSLY4,user_1716,Positive,2020-07-16
That's so awesome. I've been following both of you for a while. I really like how he just explored everything till he found something he liked.,UgyOoM2gBl6s9KWX7Pd4AaABAg,1,3,2020-07-16 15:00:42+00:00,hO_YKK_0Qck,user_2230,Positive,2020-07-16
hey ken can you give me an insight on the language R as you told it is used in sports? how is it used in sports?  it would be a great help,UgxyVOBBWEuHtjd1YJp4AaABAg,1,1,2020-07-16 14:19:19+00:00,4OZip0cgOho,user_3797,Positive,2020-07-16
"Hello Ken, thanks for your insight. I am a master's degree holder in aeronautical engineering (engine propulsion). If I were self taught, do I have a chance of getting a job in the data science industry?",Ugwp0QLSneY_WIJztwJ4AaABAg,1,1,2020-07-16 12:56:29+00:00,Q9FjwzKFPuM,user_1195,Positive,2020-07-16
"Halo ken. Am a student of commerce finance option ,expected to graduate this year. Am so hungry for the knowledge of data science please advise on how, where I can learn data science and how long it will take me. Please reply",UgxUe5tRhgduXa3t0iZ4AaABAg,1,1,2020-07-16 12:26:17+00:00,4OZip0cgOho,user_5017,Negative,2020-07-16
Inspiring...,UgwO38EojeMj1M2EcM14AaABAg,1,1,2020-07-16 12:16:20+00:00,hO_YKK_0Qck,user_3647,Positive,2020-07-16
"Thanks, you really did cover all the topics that I've been looking for. Great work :)",UgwtCtxMdV38ubZoyzh4AaABAg,1,1,2020-07-16 11:29:11+00:00,4OZip0cgOho,user_3225,Positive,2020-07-16
Awesome i'm inspired,UgzCQp44oHUx3xI0l4p4AaABAg,1,1,2020-07-16 11:28:27+00:00,hO_YKK_0Qck,user_5100,Positive,2020-07-16
Dang... all the nerds doing bjj these days.  Me included.,UgzLV0IjK0ZNyoLfmOp4AaABAg,3,1,2020-07-16 11:02:54+00:00,hO_YKK_0Qck,user_2050,Neutral,2020-07-16
Another query. Why do we have to set the variables like odometer and price into specific format or  scale them?,UgzNDVWQ_Iq7JSi0jMx4AaABAg,1,1,2020-07-16 10:38:23+00:00,EAezvs0eL1s,user_951,Neutral,2020-07-16
"Thanks a lot Daniel & Ken for putting it together.
I do have a question for both of you : How do you keep your concentration levels high when you are reading a book cover to cover ? It's a lot of stuff.
I tend to lose my interest after reading a book for about 2-3 hours. At the end of the day, when I look back, I have just skimmed through the pages and I can recall maybe  1 or 2 topics at most.",UgzsSrSQc8v2aW3zaRt4AaABAg,4,3,2020-07-16 09:52:38+00:00,hO_YKK_0Qck,user_862,Positive,2020-07-16
"Hello Ken, How should I'm into digital marketing and interested in web analytics. Can you suggest what will be the best path for me? I have recently completed a one data science with python project.",Ugyke6PuOlB_1ih0RRx4AaABAg,1,2,2020-07-16 08:06:36+00:00,n3vw0M5RrPU,user_975,Positive,2020-07-16
Wow!155 likes and 0 dislikes.This interview was very good. Waiting for your Kaggle projects video!,UgwaCXA9Mwjs767KRdB4AaABAg,1,1,2020-07-16 07:55:06+00:00,hO_YKK_0Qck,user_4735,Positive,2020-07-16
This is extremely useful. I realized I was so wrong about some learning approaches and practices (I'm a pure beginner). Very informative.,UgzyyUn82c3eRsomh954AaABAg,1,5,2020-07-16 05:37:30+00:00,hO_YKK_0Qck,user_4600,Positive,2020-07-16
He is Suggesting being Professional NOT FAIR DUDE,UgwHGyOr6qYerJAtqR14AaABAg,2,5,2020-07-16 05:23:27+00:00,4OZip0cgOho,user_115,Negative,2020-07-16
For more coding stuff subscribe #Indieducate,UgxfyPtXE-T5bt4Uymt4AaABAg,0,0,2020-07-16 04:29:03+00:00,hO_YKK_0Qck,user_73,Positive,2020-07-16
Really awesome interview.  Thank you Ken and Daniel!,Ugy69WlUZPUNGp83dxh4AaABAg,1,1,2020-07-16 04:27:02+00:00,hO_YKK_0Qck,user_1188,Positive,2020-07-16
Both of you are really amazing. glad to say that i learned hell lot of things from you too. looking forward for more colabs.,UgyQXmUa9c_51Cihv-x4AaABAg,1,1,2020-07-16 04:22:39+00:00,hO_YKK_0Qck,user_3595,Positive,2020-07-16
"""You are a lot smarter doing things than you are  thinking about things."" - Best quote I'be heard in a long time. Thank you for this interview. As an Uber driver, this has been beyond words inspiring and helpful.",Ugzpbi4JlVAHJZgJ-NN4AaABAg,2,29,2020-07-16 03:40:45+00:00,hO_YKK_0Qck,user_5138,Positive,2020-07-16
